0.380377	0
0.0581132	20
0.0535849	40
0.0520755	60
0.0339623	80
0.0520755	100
0.0445283	120
0.0354717	140
0.0369811	160
0.04	180
0.0264151	200
0.0256604	220
0.0188679	240
0.0233962	260
0.0241509	280
0.0113208	300
0.0437736	320
0.00528302	340
0.00603774	360
0.00830189	380
0.00301887	400
0.0045283	420
0.00226415	440
0.0045283	460
0.00150943	480
0.000754717	500
0.000754717	520
0.000754717	540
0.000754717	560
0.000754717	580
0	600
