0.349442	0
0.070632	20
0.0408922	40
0.0297398	60
0.0223048	80
0.0185874	100
0.063197	120
0.0483271	140
0.0185874	160
0.0408922	180
0.0297398	200
0.0260223	220
0.0260223	240
0.0446097	260
0.0185874	280
0.0297398	300
0.0260223	320
0.0185874	340
0.0148699	360
0.0185874	380
0.0111524	400
0.0148699	420
0.0111524	440
0	460
0	480
0.00371747	500
0	520
0.00371747	540
0	560
0	580
