10000	2761.26
20000	6150.88
30000	9140.22
40000	12233.6
50000	14069.2
60000	15921.7
70000	17279.9
80000	20149.3
90000	21621.4
100000	24873.7
110000	24181.8
120000	26711.7
130000	31731
140000	30564
150000	29800.7
160000	37694.7
170000	33172.4
180000	35149.5
190000	35711
200000	34429.9
