10000	990.514
20000	2721.9
30000	3775.57
40000	5178.93
50000	4867.72
60000	5699.22
70000	5678.97
80000	6706.56
90000	6645.1
100000	5683.35
110000	6840.5
120000	9041.69
130000	6534.44
140000	7266.87
150000	15402.8
160000	5895.52
170000	6101.94
180000	8587.74
190000	7927.67
200000	7482.02
