0.32629	0.193681	0.701514	0.231376	0.288456	0.706653
0.301561	0.223952	0.713377	0.262795	0.26266	0.715506
0.273819	0.251583	0.725141	0.291588	0.233842	0.724151
0.243341	0.276287	0.736784	0.317467	0.202279	0.732597
0.210431	0.297806	0.748285	0.340175	0.168276	0.740854
0.175419	0.315914	0.759622	0.359483	0.132161	0.748936
0.138654	0.330419	0.770778	0.3752	0.0942831	0.756859
0.100504	0.341164	0.781733	0.387168	0.0550104	0.76464
0.0613495	0.348031	0.792471	0.395267	0.0147232	0.7723
0.0215822	0.350939	0.802979	0.399417	-0.0261878	0.779859
-0.0184009	0.349848	0.813245	0.399577	-0.0673259	0.787341
-0.0582	0.344756	0.823259	0.395743	-0.108292	0.79477
-0.0974177	0.335703	0.833015	0.387956	-0.14869	0.802173
-0.135662	0.322766	0.842507	0.376292	-0.188128	0.809575
-0.172551	0.306063	0.851735	0.360869	-0.226225	0.817004
-0.207715	0.285747	0.860699	0.34184	-0.262614	0.824488
-0.240805	0.26201	0.869404	0.319395	-0.296943	0.832053
-0.271488	0.235075	0.877858	0.293759	-0.328884	0.839727
-0.299459	0.205199	0.886069	0.265188	-0.358131	0.847536
-0.324437	0.172667	0.894051	0.233967	-0.384405	0.855507
-0.346174	0.13779	0.901819	0.200408	-0.407459	0.863663
-0.364452	0.100904	0.909392	0.164847	-0.427075	0.872028
-0.379089	0.0623632	0.916789	0.127639	-0.443072	0.880622
-0.389937	0.0225389	0.924035	0.089156	-0.455306	0.889465
-0.39689	-0.0181852	0.931154	0.0497818	-0.463667	0.898574
-0.399877	-0.0594165	0.938173	0.00991017	-0.468089	0.907962
-0.398869	-0.100757	0.94512	-0.0300604	-0.468541	0.917641
-0.393875	-0.14181	0.952025	-0.0697307	-0.465034	0.927621
-0.384946	-0.182179	0.95892	-0.108704	-0.45762	0.937906
-0.372171	-0.221475	0.965835	-0.146592	-0.446387	0.948499
-0.355676	-0.259322	0.972803	-0.183014	-0.431463	0.959398
-0.335629	-0.295358	0.979856	-0.217608	-0.413014	0.970601
-0.312227	-0.329237	0.987024	-0.250028	-0.39124	0.982098
-0.285706	-0.360637	0.99434	-0.27995	-0.366375	0.99388
-0.256331	-0.389261	1.00183	-0.307074	-0.338683	1.00593
-0.224394	-0.414839	1.00953	-0.331131	-0.308458	1.01824
-0.190215	-0.437132	1.01746	-0.351878	-0.276017	1.03077
-0.154135	-0.455934	1.02565	-0.36911	-0.241703	1.04352
-0.116516	-0.471074	1.03412	-0.382654	-0.205874	1.05645
-0.077732	-0.482418	1.0429	-0.392374	-0.168906	1.06954
-0.0381715	-0.48987	1.05198	-0.398175	-0.131184	1.08275
0.00177028	-0.493373	1.0614	-0.399996	-0.0931033	1.09605
0.0416944	-0.492909	1.07117	-0.397821	-0.0550613	1.10942
0.0812019	-0.488502	1.08128	-0.391671	-0.0174553	1.1228
0.119898	-0.480213	1.09175	-0.381608	0.0193215	1.13618
0.157396	-0.468142	1.10257	-0.367731	0.054884	1.1495
0.193322	-0.45243	1.11375	-0.350181	0.0888594	1.16275
0.227316	-0.433251	1.12526	-0.329131	0.12089	1.17586
0.259039	-0.410816	1.13711	-0.304793	0.150639	1.18883
0.288173	-0.385368	1.14928	-0.27741	0.17779	1.2016
0.314428	-0.357179	1.16175	-0.247255	0.202055	1.21414
0.337542	-0.32655	1.17449	-0.214629	0.223172	1.22643
0.357282	-0.293807	1.18749	-0.179859	0.240913	1.23843
0.373453	-0.259296	1.20071	-0.143292	0.255081	1.25012
0.385893	-0.22338	1.21412	-0.105293	0.265517	1.26147
0.394477	-0.186439	1.22769	-0.0662417	0.272098	1.27247
0.399119	-0.148861	1.24139	-0.0265288	0.27474	1.28309
0.399774	-0.11104	1.25517	0.0134492	0.273396	1.29332
0.396434	-0.0733748	1.269	0.0532928	0.268062	1.30315
0.389133	-0.0362612	1.28283	0.0926039	0.258772	1.31258
0.377944	-8.9976e-05	1.29663	0.13099	0.245599	1.3216
0.362979	0.0347576	1.31036	0.168067	0.228655	1.33021
0.344387	0.0679132	1.32397	0.203465	0.208091	1.33843
0.322354	0.0990253	1.33742	0.236829	0.184091	1.34626
0.2971	0.127763	1.35067	0.267828	0.156875	1.35372
0.268877	0.153819	1.36369	0.29615	0.126696	1.36082
0.237968	0.176911	1.37644	0.321514	0.0938346	1.3676
0.204682	0.19679	1.38888	0.343665	0.0585983	1.37407
0.16935	0.213235	1.40098	0.362382	0.0213186	1.38026
0.132326	0.226062	1.41272	0.377478	-0.0176529	1.38622
0.0939799	0.235122	1.42407	0.388803	-0.057948	1.39197
0.0546949	0.240302	1.43501	0.396243	-0.0991855	1.39755
0.0148634	0.24153	1.44552	0.399724	-0.140975	1.40301
-0.0251167	0.238773	1.45559	0.399211	-0.182921	1.40839
-0.0648458	0.232037	1.46521	0.394709	-0.224625	1.41374
-0.103927	0.221367	1.47438	0.386263	-0.265695	1.41909
-0.14197	0.206848	1.48309	0.373958	-0.305741	1.42449
-0.178594	0.188604	1.49135	0.357916	-0.344387	1.43
-0.213434	0.166794	1.49917	0.338299	-0.381269	1.43565
-0.246141	0.141615	1.50657	0.315301	-0.416042	1.44149
-0.276389	0.113296	1.51356	0.289153	-0.448381	1.44757
-0.303875	0.0820968	1.52017	0.260115	-0.477988	1.45391
-0.328325	0.0483065	1.52642	0.228479	-0.50459	1.46058
-0.349495	0.0122398	1.53235	0.194559	-0.527946	1.46759
-0.367172	-0.0257662	1.53799	0.158696	-0.547846	1.47498
-0.381181	-0.065355	1.54338	0.121247	-0.564117	1.48279
-0.391381	-0.106155	1.54856	0.082587	-0.576619	1.49104
-0.397671	-0.147782	1.55358	0.0431015	-0.585253	1.49974
-0.399987	-0.189844	1.55848	0.00318527	-0.589959	1.50892
-0.398307	-0.231946	1.56331	-0.0367627	-0.590713	1.51859
-0.392647	-0.273691	1.56813	-0.0763434	-0.587533	1.52875
-0.383064	-0.314686	1.57297	-0.115161	-0.580478	1.53941
-0.369653	-0.354548	1.57789	-0.152829	-0.569643	1.55056
-0.352549	-0.392903	1.58295	-0.188969	-0.555163	1.56221
-0.331922	-0.429394	1.58819	-0.223221	-0.537207	1.57432
-0.307979	-0.463681	1.59366	-0.255243	-0.515981	1.58689
-0.280959	-0.495448	1.5994	-0.284714	-0.491725	1.59989
-0.251131	-0.524404	1.60547	-0.311341	-0.464705	1.61329
-0.218794	-0.550286	1.6119	-0.334857	-0.435219	1.62707
-0.184271	-0.572861	1.61873	-0.355027	-0.403588	1.64118
-0.147907	-0.591931	1.62599	-0.37165	-0.370154	1.65559
-0.110065	-0.607332	1.63372	-0.384559	-0.335279	1.67024
-0.0711236	-0.618938	1.64194	-0.393626	-0.299337	1.6851
-0.0314713	-0.62666	1.65067	-0.39876	-0.262714	1.70011
0.00849552	-0.630449	1.65993	-0.39991	-0.225804	1.71522
0.0483774	-0.630294	1.66973	-0.397064	-0.189001	1.73038
0.087776	-0.626225	1.68007	-0.39025	-0.152702	1.74553
0.126298	-0.61831	1.69096	-0.379538	-0.117295	1.76062
0.163557	-0.606657	1.70239	-0.365033	-0.0831613	1.77559
0.199182	-0.591411	1.71434	-0.346881	-0.0506697	1.79039
0.232818	-0.572752	1.7268	-0.325263	-0.0201719	1.80496
0.264127	-0.550896	1.73976	-0.300395	0.00799983	1.81926
0.292797	-0.526089	1.75317	-0.272526	0.0335366	1.83322
0.318541	-0.498608	1.76701	-0.241933	0.0561558	1.84681
0.341103	-0.468757	1.78124	-0.208923	0.0756037	1.85998
0.360256	-0.436863	1.79582	-0.173826	0.0916582	1.87269
0.37581	-0.403273	1.8107	-0.136992	0.104131	1.88491
0.387609	-0.368353	1.82584	-0.0987895	0.11287	1.8966
0.395535	-0.33248	1.84117	-0.0595996	0.117759	1.90774
0.399509	-0.296043	1.85665	-0.0198143	0.118722	1.91831
0.399491	-0.259435	1.87222	0.0201691	0.11572	1.92829
0.395482	-0.22305	1.88781	0.0599509	0.108756	1.93767
0.387521	-0.187283	1.90338	0.0991337	0.0978692	1.94646
0.375688	-0.152519	1.91885	0.137326	0.083141	1.95464
0.360102	-0.119136	1.93418	0.174146	0.0646893	1.96224
0.340917	-0.0874971	1.94929	0.209226	0.0426693	1.96926
0.318326	-0.0579482	1.96413	0.242216	0.0172719	1.97574
0.292554	-0.0308142	1.97865	0.272785	-0.0112787	1.98168
0.26386	-0.00639607	1.9928	0.300629	-0.0427269	1.98713
0.232529	0.0150322	2.00652	0.325469	-0.0767882	1.99213
0.198874	0.0332266	2.01976	0.347058	-0.113152	1.99671
0.163233	0.0479751	2.0325	0.365178	-0.151486	2.00092
0.12596	0.0591002	2.04469	0.37965	-0.191438	2.00482
0.0874293	0.0664604	2.05629	0.390328	-0.232638	2.00846
0.0480248	0.0699519	2.06729	0.397107	-0.274707	2.0119
0.00814034	0.0695091	2.07767	0.399917	-0.317255	2.0152
-0.0318254	0.0651059	2.0874	0.398732	-0.359888	2.01841
-0.0714732	0.0567554	2.09649	0.393563	-0.402213	2.02162
-0.110407	0.0445101	2.10493	0.384461	-0.443839	2.02487
-0.148237	0.0284613	2.11273	0.371518	-0.484381	2.02824
-0.184587	0.00873812	2.11989	0.354863	-0.523468	2.03179
-0.219092	-0.0144939	2.12645	0.334662	-0.560741	2.03558
-0.251408	-0.0410343	2.13242	0.311118	-0.595861	2.03967
-0.281212	-0.0706497	2.13783	0.284464	-0.628511	2.04413
-0.308206	-0.103076	2.14273	0.254969	-0.658397	2.049
-0.33212	-0.138022	2.14715	0.222926	-0.685255	2.05434
-0.352717	-0.175171	2.15114	0.188656	-0.708851	2.0602
-0.369789	-0.214184	2.15476	0.1525	-0.728983	2.06662
-0.383166	-0.254704	2.15806	0.114821	-0.745484	2.07364
-0.392715	-0.296361	2.1611	0.0759947	-0.758223	2.08128
-0.39834	-0.33877	2.16395	0.036409	-0.76711	2.08957
-0.399984	-0.381542	2.16667	-0.00354052	-0.772088	2.09854
-0.397633	-0.424284	2.16933	-0.0434546	-0.773145	2.10819
-0.391308	-0.466603	2.17199	-0.0829346	-0.770305	2.11853
-0.381073	-0.50811	2.17474	-0.121586	-0.763631	2.12955
-0.367031	-0.548425	2.17764	-0.159022	-0.753227	2.14125
-0.349322	-0.587181	2.18076	-0.19487	-0.73923	2.15362
-0.328122	-0.624026	2.18415	-0.22877	-0.721819	2.16662
-0.303644	-0.658627	2.1879	-0.260385	-0.701201	2.18023
-0.276132	-0.690674	2.19206	-0.289398	-0.67762	2.19442
-0.245861	-0.719883	2.19668	-0.315519	-0.651347	2.20914
-0.213133	-0.745999	2.20183	-0.338488	-0.622681	2.22434
-0.178276	-0.768796	2.20755	-0.358075	-0.591945	2.23997
-0.141638	-0.788084	2.21388	-0.374084	-0.559482	2.25598
-0.103584	-0.803707	2.22086	-0.386355	-0.525652	2.27229
-0.0644952	-0.815546	2.22853	-0.394766	-0.490832	2.28885
-0.0247621	-0.82352	2.2369	-0.399233	-0.455404	2.30558
0.0152184	-0.827588	2.24599	-0.39971	-0.419759	2.32242
0.0550468	-0.827745	2.25582	-0.396194	-0.384291	2.33928
0.0943252	-0.824028	2.26638	-0.388719	-0.349389	2.3561
0.132661	-0.816513	2.27768	-0.377361	-0.315441	2.3728
0.169672	-0.805312	2.28969	-0.362231	-0.282821	2.38931
0.204987	-0.790575	2.30241	-0.343483	-0.251892	2.40555
0.238254	-0.772489	2.31579	-0.321302	-0.223	2.42145
0.26914	-0.751273	2.32982	-0.295911	-0.19647	2.43695
0.297337	-0.727176	2.34444	-0.267564	-0.172605	2.45198
0.322564	-0.700479	2.35961	-0.236543	-0.15168	2.46648
0.344567	-0.671486	2.37529	-0.203159	-0.133941	2.4804
0.363128	-0.640526	2.39139	-0.167744	-0.119602	2.49368
0.37806	-0.607948	2.40788	-0.130654	-0.108844	2.50629
0.389215	-0.574116	2.42467	-0.0922583	-0.101811	2.51818
0.396481	-0.539406	2.44169	-0.0529407	-0.0986112	2.52932
0.399786	-0.504205	2.45887	-0.0130942	-0.0993137	2.5397
0.399096	-0.468902	2.47614	0.0268832	-0.103949	2.54929
0.394418	-0.433891	2.49341	0.066592	-0.112509	2.55809
0.385799	-0.399559	2.5106	0.105635	-0.124946	2.56609
0.373326	-0.366289	2.52764	0.143623	-0.141173	2.57331
0.357123	-0.334452	2.54445	0.180176	-0.161066	2.57977
0.337351	-0.304405	2.56094	0.214929	-0.184466	2.58547
0.314208	-0.276488	2.57706	0.247534	-0.211176	2.59047
0.287926	-0.251019	2.59272	0.277666	-0.240969	2.59479
0.258768	-0.228291	2.60786	0.305023	-0.273587	2.59848
0.227023	-0.208571	2.62241	0.329333	-0.308741	2.6016
0.193011	-0.192096	2.63633	0.350352	-0.346121	2.6042
0.15707	-0.179069	2.64956	0.367871	-0.385393	2.60635
0.119559	-0.169659	2.66205	0.381714	-0.426205	2.60811
0.080854	-0.164002	2.67377	0.391743	-0.468188	2.60957
0.0413411	-0.162191	2.68469	0.397858	-0.510964	2.61079
0.00141502	-0.164287	2.69479	0.399997	-0.554146	2.61186
-0.0385252	-0.170306	2.70405	0.39814	-0.597344	2.61287
-0.0780804	-0.180231	2.71247	0.392305	-0.640168	2.61388
-0.116856	-0.194	2.72006	0.38255	-0.682231	2.615
-0.154463	-0.211518	2.72681	0.368973	-0.723154	2.6163
-0.190527	-0.232649	2.73276	0.351709	-0.762572	2.61786
-0.224688	-0.257224	2.73793	0.330931	-0.800133	2.61977
-0.256603	-0.285037	2.74235	0.306847	-0.835503	2.62209
-0.285955	-0.315852	2.74608	0.279696	-0.868374	2.62492
-0.312449	-0.349402	2.74916	0.249751	-0.898459	2.62831
-0.335822	-0.385394	2.75165	0.21731	-0.925501	2.63232
-0.355839	-0.42351	2.75362	0.182698	-0.949275	2.63702
-0.372301	-0.463411	2.75513	0.146261	-0.969585	2.64246
-0.385042	-0.504741	2.75626	0.108362	-0.986275	2.64868
-0.393937	-0.54713	2.75709	0.0693809	-0.999221	2.65572
-0.398895	-0.590196	2.75771	0.0297062	-1.00834	2.6636
-0.399868	-0.633553	2.75819	-0.0102653	-1.01358	2.67235
-0.396846	-0.676811	2.75863	-0.0501343	-1.01494	2.68197
-0.389858	-0.719582	2.75911	-0.0895023	-1.01245	2.69248
-0.378975	-0.761482	2.75973	-0.127976	-1.00618	2.70385
-0.364306	-0.802137	2.76057	-0.165171	-0.996239	2.71609
-0.345996	-0.841186	2.76172	-0.200716	-0.982769	2.72915
-0.324229	-0.878283	2.76326	-0.234255	-0.965952	2.74302
-0.299223	-0.913102	2.76527	-0.265454	-0.946	2.75765
-0.271227	-0.945342	2.76783	-0.294	-0.923161	2.77298
-0.240521	-0.974725	2.771	-0.319609	-0.897706	2.78897
-0.207412	-1.00101	2.77486	-0.342024	-0.869938	2.80555
-0.17223	-1.02396	2.77947	-0.361022	-0.840179	2.82265
-0.135328	-1.04342	2.78486	-0.376413	-0.808772	2.84019
-0.0970731	-1.05923	2.7911	-0.388042	-0.776078	2.8581
-0.0578485	-1.07127	2.7982	-0.395795	-0.742468	2.87628
-0.018046	-1.07948	2.80621	-0.399593	-0.708325	2.89465
0.0219369	-1.08382	2.81513	-0.399398	-0.674036	2.91312
0.0617006	-1.08429	2.82498	-0.395213	-0.63999	2.93159
0.100848	-1.08094	2.83575	-0.387078	-0.606573	2.94997
0.138987	-1.07385	2.84744	-0.375077	-0.574164	2.96817
0.175738	-1.06313	2.86003	-0.359327	-0.543134	2.9861
0.210733	-1.04895	2.87348	-0.339988	-0.513838	3.00366
0.243622	-1.03149	2.88776	-0.317251	-0.486616	3.02077
0.274078	-1.01097	2.90283	-0.291344	-0.461786	3.03735
0.301794	-0.987654	2.91862	-0.262527	-0.439641	3.05331
0.326495	-0.961813	2.93508	-0.231086	-0.420449	3.06859
0.347934	-0.933757	2.95214	-0.197336	-0.404449	3.08311
0.365897	-0.903815	2.96972	-0.161615	-0.391845	3.09683
0.380204	-0.872334	2.98774	-0.124279	-0.382811	3.10968
0.390711	-0.839677	3.00611	-0.085701	-0.377482	3.12163
0.397315	-0.806219	3.02474	-0.0462668	-0.37596	3.13264
0.399949	-0.772343	3.04354	-0.00637035	-0.378304	3.14268
0.398587	-0.738435	3.06241	0.0335898	-0.384539	3.15175
0.393243	-0.704882	3.08125	0.0732143	-0.39465	3.15982
0.383969	-0.672068	3.09997	0.112107	-0.408581	3.16692
0.370858	-0.64037	3.11846	0.14988	-0.426241	3.17305
0.354043	-0.610152	3.13663	0.186155	-0.447501	3.17824
0.333689	-0.581765	3.15439	0.220571	-0.472196	3.18251
0.310002	-0.55554	3.17165	0.252782	-0.500127	3.18592
0.283217	-0.531788	3.18832	0.282468	-0.531062	3.18851
0.253603	-0.510795	3.20432	0.309331	-0.564741	3.19034
0.221454	-0.492818	3.21958	0.333104	-0.600876	3.19149
0.187093	-0.478086	3.23403	0.353548	-0.639154	3.19202
0.150862	-0.466795	3.24761	0.37046	-0.679241	3.19202
0.113124	-0.459106	3.26026	0.38367	-0.720787	3.19158
0.0742559	-0.455143	3.27196	0.393047	-0.763426	3.19078
0.0346457	-0.454997	3.28266	0.398497	-0.806781	3.18973
-0.0053107	-0.458716	3.29235	0.399965	-0.850469	3.18853
-0.045214	-0.466313	3.301	0.397436	-0.894105	3.18727
-0.0846656	-0.477761	3.30862	0.390937	-0.937303	3.18607
-0.123271	-0.492995	3.31522	0.380531	-0.979682	3.18501
-0.160645	-0.511911	3.3208	0.366324	-1.02087	3.18422
-0.196414	-0.534371	3.32541	0.348456	-1.06051	3.18377
-0.23022	-0.560199	3.32908	0.327107	-1.09825	3.18378
-0.261726	-0.589189	3.33185	0.302489	-1.13378	3.18433
-0.290617	-0.621099	3.33379	0.274848	-1.16678	3.18551
-0.316604	-0.655663	3.33496	0.244462	-1.19698	3.18741
-0.339428	-0.692585	3.33543	0.211633	-1.22413	3.1901
-0.35886	-0.731547	3.33529	0.17669	-1.24802	3.19364
-0.374707	-0.772211	3.33462	0.139981	-1.26846	3.19809
-0.38681	-0.814223	3.33351	0.101873	-1.2853	3.20352
-0.395048	-0.857215	3.33207	0.0627474	-1.29842	3.20995
-0.399338	-0.900809	3.3304	0.022995	-1.30775	3.21742
-0.399639	-0.944623	3.3286	-0.0169872	-1.31325	3.22594
-0.395947	-0.98827	3.32678	-0.0567997	-1.31491	3.23553
-0.388298	-1.03137	3.32504	-0.0960446	-1.31279	3.24619
-0.37677	-1.07354	3.3235	-0.13433	-1.30694	3.25791
-0.361477	-1.11442	3.32226	-0.171273	-1.29749	3.27065
-0.342572	-1.15365	3.32142	-0.206505	-1.28459	3.2844
-0.320245	-1.1909	3.32109	-0.239673	-1.26841	3.2991
-0.294717	-1.22584	3.32135	-0.270447	-1.24918	3.31471
-0.266245	-1.25818	3.3223	-0.298519	-1.22715	3.33115
-0.235113	-1.28766	3.32403	-0.323608	-1.20258	3.34837
-0.201632	-1.31404	3.3266	-0.345463	-1.17579	3.36627
-0.166136	-1.3371	3.33008	-0.363867	-1.14708	3.38477
-0.12898	-1.35668	3.33455	-0.378635	-1.11682	3.40379
-0.0905348	-1.37263	3.34003	-0.38962	-1.08534	3.4232
-0.0511855	-1.38485	3.34658	-0.396712	-1.05303	3.44293
-0.0113247	-1.39327	3.35422	-0.39984	-1.02026	3.46285
0.0286492	-1.39788	3.36296	-0.398973	-0.987406	3.48285
0.0683369	-1.39867	3.37283	-0.394119	-0.954864	3.50283
0.107342	-1.3957	3.3838	-0.385328	-0.923008	3.52267
0.145274	-1.38906	3.39587	-0.372687	-0.892214	3.54225
0.181755	-1.37886	3.409	-0.356322	-0.862842	3.56148
0.21642	-1.36528	3.42317	-0.336396	-0.835243	3.58024
0.248922	-1.34849	3.43832	-0.31311	-0.809746	3.59843
0.278937	-1.32873	3.45438	-0.286695	-0.786662	3.61595
0.306166	-1.30625	3.47131	-0.257415	-0.766277	3.63271
0.330335	-1.28134	3.489	-0.225564	-0.748848	3.64862
0.351203	-1.25429	3.50739	-0.191458	-0.734606	3.66362
0.368563	-1.22545	3.52638	-0.15544	-0.723748	3.67763
0.382239	-1.19515	3.54586	-0.117869	-0.716437	3.69059
0.392097	-1.16375	3.56573	-0.0791195	-0.712801	3.70245
0.398037	-1.13163	3.58589	-0.0395799	-0.712933	3.71319
0.4	-1.09916	3.60621	0.000355263	-0.716887	3.72276
0.397966	-1.06673	3.62659	0.0402868	-0.724678	3.73117
0.391956	-1.03471	3.6469	0.0798159	-0.736284	3.7384
0.382029	-1.00349	3.66702	0.118547	-0.751646	3.74446
0.368286	-0.973436	3.68685	0.156094	-0.770665	3.74937
0.350863	-0.944903	3.70627	0.192082	-0.793207	3.75318
0.329934	-0.918233	3.72517	0.22615	-0.819105	3.75591
0.305708	-0.893752	3.74344	0.257959	-0.848156	3.75762
0.278428	-0.87176	3.76099	0.28719	-0.880125	3.75838
0.248366	-0.852536	3.77771	0.313551	-0.914752	3.75826
0.215822	-0.836327	3.79353	0.33678	-0.951747	3.75735
0.181122	-0.823354	3.80837	0.356644	-0.990798	3.75573
0.144612	-0.813804	3.82216	0.372944	-1.03157	3.75351
0.106657	-0.807829	3.83485	0.385518	-1.07372	3.7508
0.0676367	-0.805546	3.84638	0.39424	-1.11689	3.7477
0.0279405	-0.807036	3.85672	0.399023	-1.16069	3.74433
-0.0120349	-0.812341	3.86586	0.399819	-1.20475	3.7408
-0.0518901	-0.821466	3.87377	0.39662	-1.24869	3.73725
-0.0912268	-0.834379	3.88046	0.389458	-1.29214	3.73379
-0.129652	-0.851007	3.88595	0.378405	-1.33471	3.73054
-0.166782	-0.871243	3.89025	0.363571	-1.37605	3.72763
-0.202245	-0.894943	3.8934	0.345104	-1.41579	3.72516
-0.235688	-0.921929	3.89546	0.323189	-1.45361	3.72326
-0.266775	-0.95199	3.89648	0.298045	-1.48919	3.72203
-0.295197	-0.984884	3.89653	0.269923	-1.52224	3.72156
-0.32067	-1.02034	3.8957	0.239104	-1.55248	3.72197
-0.342939	-1.05807	3.89407	0.205896	-1.57967	3.72332
-0.361781	-1.09775	3.89174	0.170631	-1.60361	3.72571
-0.377008	-1.13905	3.88882	0.13366	-1.62413	3.72919
-0.388468	-1.18161	3.88542	0.0953547	-1.64107	3.73382
-0.396047	-1.22508	3.88165	0.0560963	-1.65434	3.73964
-0.399669	-1.26907	3.87765	0.0162773	-1.66386	3.74669
-0.399297	-1.3132	3.87352	-0.0237043	-1.6696	3.75499
-0.394936	-1.35711	3.8694	-0.0634491	-1.67158	3.76455
-0.386628	-1.40041	3.86542	-0.10256	-1.66982	3.77535
-0.374458	-1.44274	3.8617	-0.140646	-1.66443	3.78739
-0.358546	-1.48372	3.85836	-0.177327	-1.6555	3.80063
-0.339052	-1.52303	3.85552	-0.212236	-1.6432	3.81503
-0.31617	-1.56032	3.8533	-0.245024	-1.62772	3.83053
-0.290128	-1.59528	3.85182	-0.275364	-1.60927	3.84708
-0.261188	-1.62765	3.85116	-0.302953	-1.5881	3.86459
-0.229639	-1.65714	3.85143	-0.327515	-1.56449	3.88298
-0.195795	-1.68354	3.85272	-0.348804	-1.53874	3.90214
-0.159994	-1.70665	3.85509	-0.366609	-1.51117	3.92199
-0.122595	-1.7263	3.85862	-0.38075	-1.48211	3.94239
-0.083971	-1.74235	3.86336	-0.391087	-1.45194	3.96325
-0.044508	-1.75472	3.86935	-0.397516	-1.421	3.98442
