-0.398869	-0.0300604	4.06708
-0.393875	-0.0697307	4.09596
-0.384946	-0.108704	4.12443
-0.372171	-0.146592	4.15249
-0.355676	-0.183014	4.18013
-0.335629	-0.217608	4.20735
-0.312227	-0.250028	4.23416
-0.285706	-0.27995	4.26054
-0.256331	-0.307074	4.28649
-0.224394	-0.331131	4.31202
-0.190215	-0.351878	4.33712
-0.154135	-0.36911	4.36178
-0.116516	-0.382654	4.386
-0.077732	-0.392374	4.40979
-0.0381715	-0.398175	4.43313
0.00177028	-0.399996	4.45604
0.0416944	-0.397821	4.47849
0.0812019	-0.391671	4.5005
0.119898	-0.381608	4.52206
0.157396	-0.367731	4.54317
0.193322	-0.350181	4.56382
0.227316	-0.329131	4.58402
0.259039	-0.304793	4.60375
0.288173	-0.27741	4.62303
0.314428	-0.247255	4.64184
0.337542	-0.214629	4.6602
0.357282	-0.179859	4.67808
0.373453	-0.143292	4.6955
0.385893	-0.105293	4.71244
0.394477	-0.0662417	4.72892
0.399119	-0.0265288	4.74492
0.399774	0.0134492	4.76045
0.396434	0.0532928	4.7755
0.389133	0.0926039	4.79008
0.377944	0.13099	4.80418
0.362979	0.168067	4.81779
0.344387	0.203465	4.83092
0.322354	0.236829	4.84358
0.2971	0.267828	4.85574
0.268877	0.29615	4.86742
0.237968	0.321514	4.87862
0.204682	0.343665	4.88932
0.16935	0.362382	4.89954
0.132326	0.377478	4.90927
0.0939799	0.388803	4.9185
0.0546949	0.396243	4.92725
0.0148634	0.399724	4.9355
-0.0251167	0.399211	4.94326
-0.0648458	0.394709	4.95052
-0.103927	0.386263	4.95729
-0.14197	0.373958	4.96356
-0.178594	0.357916	4.96934
-0.213434	0.338299	4.97462
-0.246141	0.315301	4.9794
-0.276389	0.289153	4.98369
-0.303875	0.260115	4.98747
-0.328325	0.228479	4.99076
-0.349495	0.194559	4.99355
-0.367172	0.158696	4.99584
-0.381181	0.121247	4.99763
-0.391381	0.082587	4.99892
-0.397671	0.0431015	4.99971
-0.399987	0.00318527	5
-0.398307	-0.0367627	4.99979
-0.392647	-0.0763434	4.99908
-0.383064	-0.115161	4.99787
-0.369653	-0.152829	4.99616
-0.352549	-0.188969	4.99395
-0.331922	-0.223221	4.99124
-0.307979	-0.255243	4.98803
-0.280959	-0.284714	4.98433
-0.251131	-0.311341	4.98012
-0.218794	-0.334857	4.97542
-0.184271	-0.355027	4.97022
-0.147907	-0.37165	4.96452
-0.110065	-0.384559	4.95832
-0.0711236	-0.393626	4.95163
-0.0314713	-0.39876	4.94445
0.00849552	-0.39991	4.93677
0.0483774	-0.397064	4.9286
0.087776	-0.39025	4.91993
0.126298	-0.379538	4.91077
0.163557	-0.365033	4.90112
0.199182	-0.346881	4.89098
0.232818	-0.325263	4.88035
0.264127	-0.300395	4.86924
0.292797	-0.272526	4.85763
0.318541	-0.241933	4.84555
0.341103	-0.208923	4.83297
0.360256	-0.173826	4.81991
0.37581	-0.136992	4.80638
0.387609	-0.0987895	4.79236
0.395535	-0.0595996	4.77786
0.399509	-0.0198143	4.76288
0.399491	0.0201691	4.74743
0.395482	0.0599509	4.7315
0.387521	0.0991337	4.7151
0.375688	0.137326	4.69823
0.360102	0.174146	4.68089
0.340917	0.209226	4.66308
0.318326	0.242216	4.6448
0.292554	0.272785	4.62606
0.26386	0.300629	4.60685
0.232529	0.325469	4.58719
0.198874	0.347058	4.56707
0.163233	0.365178	4.54649
0.12596	0.37965	4.52545
0.0874293	0.390328	4.50397
0.0480248	0.397107	4.48203
0.00814034	0.399917	4.45964
-0.0318254	0.398732	4.43681
-0.0714732	0.393563	4.41354
-0.110407	0.384461	4.38982
-0.148237	0.371518	4.36566
-0.184587	0.354863	4.34107
-0.219092	0.334662	4.31605
-0.251408	0.311118	4.29059
-0.281212	0.284464	4.2647
-0.308206	0.254969	4.23839
-0.33212	0.222926	4.21165
-0.352717	0.188656	4.18449
-0.369789	0.1525	4.15692
-0.383166	0.114821	4.12892
-0.392715	0.0759947	4.10052
-0.39834	0.036409	4.0717
-0.399984	-0.00354052	4.04248
-0.397633	-0.0434546	4.01286
-0.391308	-0.0829346	3.98283
-0.381073	-0.121586	3.9524
-0.367031	-0.159022	3.92158
-0.349322	-0.19487	3.89037
-0.328122	-0.22877	3.85876
-0.303644	-0.260385	3.82677
-0.276132	-0.289398	3.7944
-0.245861	-0.315519	3.76165
-0.213133	-0.338488	3.72853
-0.178276	-0.358075	3.69503
-0.141638	-0.374084	3.66116
-0.103584	-0.386355	3.62692
-0.0644952	-0.394766	3.59232
-0.0247621	-0.399233	3.55737
0.0152184	-0.39971	3.52205
0.0550468	-0.396194	3.48639
0.0943252	-0.388719	3.45037
0.132661	-0.377361	3.41402
0.169672	-0.362231	3.37732
0.204987	-0.343483	3.34028
0.238254	-0.321302	3.30291
0.26914	-0.295911	3.2652
0.297337	-0.267564	3.22717
0.322564	-0.236543	3.18882
0.344567	-0.203159	3.15015
0.363128	-0.167744	3.11117
0.37806	-0.130654	3.07187
0.389215	-0.0922583	3.03227
0.396481	-0.0529407	2.99236
0.399786	-0.0130942	2.95215
0.399096	0.0268832	2.91165
0.394418	0.066592	2.87086
0.385799	0.105635	2.82978
0.373326	0.143623	2.78842
0.357123	0.180176	2.74678
0.337351	0.214929	2.70486
0.314208	0.247534	2.66267
0.287926	0.277666	2.62022
0.258768	0.305023	2.57751
0.227023	0.329333	2.53453
0.193011	0.350352	2.49131
0.15707	0.367871	2.44783
0.119559	0.381714	2.40411
0.080854	0.391743	2.36015
0.0413411	0.397858	2.31596
0.00141502	0.399997	2.27153
-0.0385252	0.39814	2.22687
-0.0780804	0.392305	2.182
-0.116856	0.38255	2.1369
-0.154463	0.368973	2.09159
-0.190527	0.351709	2.04607
-0.224688	0.330931	2.00035
-0.256603	0.306847	1.95442
-0.285955	0.279696	1.9083
-0.312449	0.249751	1.862
-0.335822	0.21731	1.8155
-0.355839	0.182698	1.76882
-0.372301	0.146261	1.72197
-0.385042	0.108362	1.67494
-0.393937	0.0693809	1.62775
-0.398895	0.0297062	1.58039
-0.399868	-0.0102653	1.53287
-0.396846	-0.0501343	1.48521
-0.389858	-0.0895023	1.43739
-0.378975	-0.127976	1.38943
-0.364306	-0.165171	1.34133
-0.345996	-0.200716	1.2931
-0.324229	-0.234255	1.24473
-0.299223	-0.265454	1.19625
-0.271227	-0.294	1.14764
-0.240521	-0.319609	1.09892
-0.207412	-0.342024	1.05009
-0.17223	-0.361022	1.00115
-0.135328	-0.376413	0.952113
-0.0970731	-0.388042	0.902981
-0.0578485	-0.395795	0.853759
-0.018046	-0.399593	0.804452
0.0219369	-0.399398	0.755064
0.0617006	-0.395213	0.7056
0.100848	-0.387078	0.656066
0.138987	-0.375077	0.606466
0.175738	-0.359327	0.556806
0.210733	-0.339988	0.50709
0.243622	-0.317251	0.457323
0.274078	-0.291344	0.407511
0.301794	-0.262527	0.357658
0.326495	-0.231086	0.307769
0.347934	-0.197336	0.257849
0.365897	-0.161615	0.207903
0.380204	-0.124279	0.157937
0.390711	-0.085701	0.107955
0.397315	-0.0462668	0.057962
0.399949	-0.00637035	0.00796326
0.398587	0.0335898	-0.0420362
0.393243	0.0732143	-0.0920315
0.383969	0.112107	-0.142018
0.370858	0.14988	-0.19199
0.354043	0.186155	-0.241942
0.333689	0.220571	-0.291871
0.310002	0.252782	-0.34177
0.283217	0.282468	-0.391635
0.253603	0.309331	-0.441461
0.221454	0.333104	-0.491243
0.187093	0.353548	-0.540976
0.150862	0.37046	-0.590654
0.113124	0.38367	-0.640274
0.0742559	0.393047	-0.689829
0.0346457	0.398497	-0.739316
-0.0053107	0.399965	-0.788728
-0.045214	0.397436	-0.838062
-0.0846656	0.390937	-0.887312
-0.123271	0.380531	-0.936473
-0.160645	0.366324	-0.985541
-0.196414	0.348456	-1.03451
-0.23022	0.327107	-1.08338
-0.261726	0.302489	-1.13213
-0.290617	0.274848	-1.18078
-0.316604	0.244462	-1.2293
-0.339428	0.211633	-1.27771
-0.35886	0.17669	-1.32598
-0.374707	0.139981	-1.37412
-0.38681	0.101873	-1.42213
-0.395048	0.0627474	-1.46999
-0.399338	0.022995	-1.51771
-0.399639	-0.0169872	-1.56527
-0.395947	-0.0567997	-1.61268
-0.388298	-0.0960446	-1.65993
-0.37677	-0.13433	-1.70701
-0.361477	-0.171273	-1.75392
-0.342572	-0.206505	-1.80065
-0.320245	-0.239673	-1.8472
-0.294717	-0.270447	-1.89357
-0.266245	-0.298519	-1.93975
-0.235113	-0.323608	-1.98574
-0.201632	-0.345463	-2.03153
-0.166136	-0.363867	-2.07711
-0.12898	-0.378635	-2.12249
-0.0905348	-0.38962	-2.16765
-0.0511855	-0.396712	-2.2126
-0.0113247	-0.39984	-2.25733
0.0286492	-0.398973	-2.30183
0.0683369	-0.394119	-2.3461
0.107342	-0.385328	-2.39014
0.145274	-0.372687	-2.43393
0.181755	-0.356322	-2.47749
0.21642	-0.336396	-2.52079
0.248922	-0.31311	-2.56385
0.278937	-0.286695	-2.60664
0.306166	-0.257415	-2.64918
0.330335	-0.225564	-2.69145
0.351203	-0.191458	-2.73346
0.368563	-0.15544	-2.77518
0.382239	-0.117869	-2.81664
0.392097	-0.0791195	-2.85781
0.398037	-0.0395799	-2.89869
0.4	0.000355263	-2.93929
0.397966	0.0402868	-2.97959
0.391956	0.0798159	-3.01959
0.382029	0.118547	-3.05929
0.368286	0.156094	-3.09868
0.350863	0.192082	-3.13777
0.329934	0.22615	-3.17654
0.305708	0.257959	-3.21499
0.278428	0.28719	-3.25313
0.248366	0.313551	-3.29093
0.215822	0.33678	-3.32841
0.181122	0.356644	-3.36555
0.144612	0.372944	-3.40236
0.106657	0.385518	-3.43883
0.0676367	0.39424	-3.47495
0.0279405	0.399023	-3.51073
-0.0120349	0.399819	-3.54616
-0.0518901	0.39662	-3.58123
-0.0912268	0.389458	-3.61594
-0.129652	0.378405	-3.65029
-0.166782	0.363571	-3.68428
-0.202245	0.345104	-3.7179
-0.235688	0.323189	-3.75114
-0.266775	0.298045	-3.78401
-0.295197	0.269923	-3.8165
-0.32067	0.239104	-3.84862
-0.342939	0.205896	-3.88034
-0.361781	0.170631	-3.91168
-0.377008	0.13366	-3.94263
-0.388468	0.0953547	-3.97318
-0.396047	0.0560963	-4.00333
-0.399669	0.0162773	-4.03309
-0.399297	-0.0237043	-4.06244
-0.394936	-0.0634491	-4.09139
-0.386628	-0.10256	-4.11992
-0.374458	-0.140646	-4.14805
-0.358546	-0.177327	-4.17576
-0.339052	-0.212236	-4.20305
-0.31617	-0.245024	-4.22992
-0.290128	-0.275364	-4.25637
-0.261188	-0.302953	-4.28239
-0.229639	-0.327515	-4.30798
-0.195795	-0.348804	-4.33315
-0.159994	-0.366609	-4.35788
-0.122595	-0.38075	-4.38217
-0.083971	-0.391087	-4.40603
-0.044508	-0.397516	-4.42945
-0.00460023	-0.399974	-4.45242
0.0353535	-0.398435	-4.47495
0.0749539	-0.392915	-4.49703
0.113805	-0.383469	-4.51866
0.15152	-0.370191	-4.53984
0.18772	-0.353215	-4.56056
0.222045	-0.33271	-4.58083
0.254152	-0.30888	-4.60064
0.283718	-0.281964	-4.61999
0.31045	-0.252231	-4.63888
0.334081	-0.219978	-4.6573
0.354373	-0.185526	-4.67526
0.371124	-0.149221	-4.69275
0.384167	-0.111425	-4.70978
0.393372	-0.0725157	-4.72633
0.398646	-0.0328817	-4.74241
0.399937	0.00708077	-4.75801
0.397232	0.0469725	-4.77314
0.390558	0.0863949	-4.78779
0.379982	0.124954	-4.80196
0.365609	0.162265	-4.81565
0.347583	0.197954	-4.82887
0.326084	0.231666	-4.84159
0.301327	0.263062	-4.85384
0.27356	0.291831	-4.86559
0.243058	0.317683	-4.87687
0.210129	0.340361	-4.88765
0.1751	0.359639	-4.89795
0.138321	0.375323	-4.90775
0.10016	0.387257	-4.91707
0.0609985	0.395322	-4.92589
0.0212274	0.399436	-4.93422
-0.0187557	0.39956	-4.94206
-0.0585515	0.395691	-4.9494
-0.0977622	0.387869	-4.95625
-0.135996	0.376172	-4.9626
-0.172871	0.360715	-4.96846
-0.208019	0.341655	-4.97381
-0.241088	0.319181	-4.97868
-0.271749	0.293518	-4.98304
-0.299694	0.264922	-4.98691
-0.324645	0.233679	-4.99027
-0.346352	0.200101	-4.99314
-0.364598	0.164524	-4.99551
-0.379202	0.127303	-4.99738
-0.390016	0.0888096	-4.99875
-0.396934	0.0494292	-4.99962
-0.399886	0.00955501	-4.99999
-0.398842	-0.0304147	-4.99986
-0.393813	-0.0700805	-4.99922
-0.384849	-0.109046	-4.99809
-0.37204	-0.146922	-4.99646
-0.355514	-0.18333	-4.99433
-0.335435	-0.217906	-4.9917
-0.312005	-0.250305	-4.98858
-0.285458	-0.280204	-4.98495
-0.256058	-0.307302	-4.98082
-0.2241	-0.33133	-4.9762
-0.189902	-0.352047	-4.97108
-0.153807	-0.369247	-4.96546
-0.116176	-0.382757	-4.95934
-0.0773834	-0.392443	-4.95273
-0.0378179	-0.398208	-4.94563
0.00212554	-0.399994	-4.93803
0.0420477	-0.397784	-4.92993
0.0815498	-0.391599	-4.92134
0.120237	-0.381501	-4.91226
0.157723	-0.367591	-4.90269
0.193633	-0.350009	-4.89263
0.227608	-0.328929	-4.88208
0.259309	-0.304563	-4.87104
0.288419	-0.277154	-4.85952
0.314648	-0.246975	-4.8475
0.337732	-0.214329	-4.83501
0.357442	-0.179542	-4.82203
0.373581	-0.14296	-4.80856
0.385986	-0.10495	-4.79462
0.394536	-0.0658913	-4.7802
0.399143	-0.0261743	-4.7653
0.399762	0.0138043	-4.74992
0.396386	0.0536449	-4.73407
0.389051	0.0929495	-4.71774
0.377828	0.131325	-4.70095
0.362829	0.168389	-4.68368
0.344206	0.20377	-4.66594
0.322143	0.237116	-4.64774
0.296862	0.268092	-4.62907
0.268614	0.296389	-4.60994
0.237683	0.321725	-4.59035
0.204376	0.343846	-4.5703
0.169028	0.362532	-4.5498
0.131991	0.377596	-4.52883
0.0936346	0.388886	-4.50742
0.0543429	0.396291	-4.48555
0.0145083	0.399737	-4.46324
-0.0254712	0.399188	-4.44048
-0.0651963	0.394651	-4.41727
-0.10427	0.386171	-4.39363
-0.142302	0.373832	-4.36954
-0.178912	0.357758	-4.34502
-0.213734	0.338109	-4.32006
-0.246421	0.315082	-4.29467
-0.276646	0.288907	-4.26885
-0.304106	0.259845	-4.24261
-0.328528	0.228187	-4.21594
-0.349667	0.194249	-4.18885
-0.367313	0.15837	-4.16134
-0.381289	0.120909	-4.13341
-0.391455	0.0822394	-4.10507
-0.397709	0.0427482	-4.07632
-0.39999	0.00283002	-4.04716
-0.398274	-0.0371165	-4.0176
-0.392579	-0.0766921	-3.98764
-0.382961	-0.115502	-3.95727
-0.369517	-0.153157	-3.92651
-0.352381	-0.189282	-3.89536
-0.331724	-0.223516	-3.86382
-0.307752	-0.255516	-3.8319
-0.280706	-0.284964	-3.79958
-0.250855	-0.311564	-3.76689
-0.218497	-0.335051	-3.73383
-0.183956	-0.35519	-3.70039
-0.147577	-0.371781	-3.66658
-0.109724	-0.384657	-3.6324
-0.070774	-0.393689	-3.59786
-0.0311171	-0.398788	-3.56296
0.0088507	-0.399902	-3.5277
0.0487301	-0.397021	-3.49209
0.0881226	-0.390172	-3.45613
0.126635	-0.379425	-3.41983
0.163881	-0.364888	-3.38318
0.19949	-0.346704	-3.3462
0.233106	-0.325056	-3.30888
0.264393	-0.30016	-3.27123
0.293039	-0.272265	-3.23325
0.318756	-0.24165	-3.19495
0.341288	-0.20862	-3.15633
0.36041	-0.173506	-3.1174
0.375931	-0.136658	-3.07815
0.387696	-0.0984452	-3.0386
0.395588	-0.0592483	-2.99874
0.399526	-0.0194594	-2.95858
0.399473	0.0205239	-2.91812
0.395428	0.0603021	-2.87738
0.387433	0.0994778	-2.83634
0.375566	0.13766	-2.79502
0.359947	0.174466	-2.75343
0.340731	0.209529	-2.71156
0.318111	0.242499	-2.66941
0.292312	0.273045	-2.627
0.263593	0.300864	-2.58433
0.23224	0.325676	-2.5414
0.198566	0.347234	-2.49821
0.162908	0.365323	-2.45477
0.125623	0.379762	-2.41109
0.0870826	0.390406	-2.36717
0.0476721	0.397149	-2.32301
0.00778514	0.399924	-2.27862
-0.0321796	0.398703	-2.234
-0.0718227	0.393499	-2.18916
-0.110748	0.384363	-2.1441
-0.148567	0.371386	-2.09882
-0.184902	0.354699	-2.05333
-0.219389	0.334468	-2.00764
-0.251684	0.310894	-1.96175
-0.281464	0.284215	-1.91566
-0.308432	0.254695	-1.86938
-0.332318	0.222631	-1.82292
-0.352884	0.188342	-1.77627
-0.369924	0.152172	-1.72944
-0.383268	0.114481	-1.68244
-0.392782	0.0756458	-1.63527
-0.398372	0.0360552	-1.58794
-0.399981	-0.00389577	-1.54045
-0.397594	-0.0438078	-1.49281
-0.391234	-0.0832821	-1.44502
-0.380965	-0.121924	-1.39708
-0.36689	-0.159348	-1.349
-0.349149	-0.19518	-1.30079
-0.327919	-0.229062	-1.25244
-0.303413	-0.260655	-1.20398
-0.275875	-0.289643	-1.15539
-0.245581	-0.315738	-1.10669
-0.212832	-0.338677	-1.05787
-0.177958	-0.358233	-1.00895
-0.141305	-0.37421	-0.95993
-0.103241	-0.386447	-0.910813
-0.0641445	-0.394823	-0.861604
-0.0244075	-0.399255	-0.81231
0.0155734	-0.399697	-0.762935
0.0553987	-0.396145	-0.713483
0.0946704	-0.388635	-0.66396
0.132996	-0.377243	-0.61437
0.169993	-0.362081	-0.564719
0.205292	-0.343301	-0.515011
0.238539	-0.321091	-0.465253
0.269403	-0.295672	-0.415447
0.297575	-0.2673	-0.3656
0.322774	-0.236256	-0.315716
0.344748	-0.202853	-0.265801
0.363277	-0.167422	-0.215859
0.378176	-0.130318	-0.165896
0.389297	-0.0919126	-0.115916
0.396528	-0.0525885	-0.0659246
0.399797	-0.0127391	-0.0159265
0.399072	0.0272377	0.0340732
0.394359	0.0669423	0.0840695
0.385705	0.105978	0.134057
0.373198	0.143955	0.184032
0.356962	0.180493	0.233988
0.33716	0.215228	0.283921
0.313988	0.247813	0.333825
0.28768	0.277921	0.383696
0.258497	0.305253	0.433528
0.226731	0.329535	0.483318
0.1927	0.350524	0.533058
0.156743	0.36801	0.582746
0.11922	0.38182	0.632375
0.0805061	0.391815	0.681941
0.0409877	0.397894	0.731439
0.00105976	0.399999	0.780864
-0.0388788	0.398106	0.830211
-0.0784288	0.392236	0.879474
-0.117195	0.382446	0.92865
-0.154791	0.368836	0.977733
-0.19084	0.35154	1.02672
-0.224982	0.330731	1.0756
-0.256876	0.306619	1.12437
-0.286203	0.279442	1.17304
-0.312671	0.249473	1.22158
-0.336015	0.217012	1.27001
-0.356001	0.182382	1.3183
-0.37243	0.14593	1.36646
-0.385138	0.10802	1.41449
-0.393998	0.069031	1.46238
-0.398922	0.0293519	1.51012
-0.399859	-0.0106205	1.55771
-0.396801	-0.0504867	1.60514
-0.389778	-0.0898485	1.65241
-0.378861	-0.128313	1.69952
-0.364159	-0.165495	1.74646
-0.345818	-0.201023	1.79322
-0.324021	-0.234543	1.8398
-0.298987	-0.265719	1.8862
-0.270966	-0.294241	1.93241
-0.240237	-0.319822	1.97843
-0.207108	-0.342208	2.02425
-0.171909	-0.361175	2.06987
-0.134993	-0.376533	2.11528
-0.0967284	-0.388128	2.16048
-0.057497	-0.395846	2.20546
-0.017691	-0.399609	2.25022
0.0222916	-0.399378	2.29476
0.0620516	-0.395158	2.33907
0.101192	-0.386989	2.38314
0.13932	-0.374953	2.42697
0.176057	-0.359171	2.47057
0.211035	-0.3398	2.51391
0.243904	-0.317034	2.55701
0.274336	-0.291101	2.59985
0.302027	-0.262259	2.64242
0.326701	-0.230796	2.68474
0.34811	-0.197027	2.72678
0.36604	-0.16129	2.76856
0.380314	-0.123941	2.81005
0.390787	-0.085354	2.85127
0.397356	-0.0459139	2.8922
0.399955	-0.00601512	2.93284
0.398557	0.0339438	2.97319
0.393177	0.0735635	3.01324
0.383869	0.112448	3.05299
0.370725	0.150209	3.09243
0.353877	0.18647	3.13157
0.333493	0.220867	3.17039
0.309777	0.253057	3.20889
0.282966	0.282719	3.24707
0.253328	0.309556	3.28493
0.221158	0.3333	3.32246
0.186779	0.353714	3.35966
0.150533	0.370594	3.39652
0.112783	0.383771	3.43305
0.0739068	0.393113	3.46922
0.0342917	0.398527	3.50506
-0.00566593	0.39996	3.54054
-0.045567	0.397396	3.57567
-0.0850127	0.390862	3.61044
-0.123609	0.380422	3.64485
-0.16097	0.366181	3.67889
-0.196723	0.348281	3.71257
-0.230511	0.326902	3.74587
-0.261995	0.302256	3.7788
-0.290861	0.27459	3.81136
-0.316821	0.244181	3.84353
-0.339616	0.211332	3.87531
-0.359017	0.176371	3.90671
-0.374831	0.139648	3.93772
-0.3869	0.101529	3.96834
-0.395103	0.0623965	3.99856
-0.399359	0.0226403	4.02838
-0.399624	-0.0173421	4.05779
-0.395896	-0.0571513	4.0868
-0.388213	-0.0963895	4.1154
-0.37665	-0.134665	4.14359
-0.361325	-0.171594	4.17137
-0.342389	-0.206809	4.19873
-0.320032	-0.239958	4.22567
-0.294477	-0.270709	4.25218
-0.26598	-0.298755	4.27827
-0.234826	-0.323816	4.30394
-0.201325	-0.345642	4.32917
-0.165812	-0.364014	4.35397
-0.128643	-0.378749	4.37833
-0.0901888	-0.3897	4.40226
-0.0508331	-0.396757	4.42575
-0.0109696	-0.39985	4.44879
0.0290036	-0.398947	4.47139
0.0686869	-0.394059	4.49354
0.107684	-0.385233	4.51524
0.145605	-0.372558	4.53649
0.182071	-0.35616	4.55729
0.216718	-0.336204	4.57763
0.2492	-0.312889	4.59752
0.279192	-0.286447	4.61694
0.306394	-0.257143	4.6359
0.330535	-0.22527	4.6544
0.351373	-0.191146	4.67243
0.368701	-0.155113	4.69
0.382344	-0.117529	4.7071
0.392167	-0.0787712	4.72372
0.398072	-0.0392263	4.73988
0.399999	0.000710525	4.75556
0.39793	0.0406403	4.77076
0.391885	0.080164	4.78549
0.381924	0.118887	4.79974
0.368147	0.156422	4.81351
0.350692	0.192393	4.82679
0.329733	0.226443	4.8396
0.305479	0.25823	4.85192
0.278173	0.287437	4.86375
0.248087	0.313772	4.8751
0.215523	0.336972	4.88597
0.180805	0.356805	4.89634
0.144281	0.373073	4.90622
0.106315	0.385613	4.91562
0.0672866	0.3943	4.92452
0.0275861	0.399048	4.93293
-0.01239	0.399808	4.94084
-0.0522423	0.396574	4.94826
-0.0915726	0.389377	4.95519
-0.129988	0.37829	4.96162
-0.167105	0.363423	4.96756
-0.202551	0.344924	4.97299
-0.235975	0.32298	4.97793
-0.26704	0.297808	4.98238
-0.295437	0.269661	4.98632
-0.320882	0.238819	4.98977
-0.343121	0.205591	4.99272
-0.361932	0.170309	4.99516
-0.377126	0.133326	4.99711
-0.388553	0.0950097	4.99856
-0.396097	0.0557445	4.99951
-0.399683	0.0159223	4.99996
-0.399276	-0.0240589	4.99991
-0.394879	-0.0637998	4.99936
-0.386537	-0.102903	4.99831
-0.374333	-0.140978	4.99676
-0.358388	-0.177645	4.99471
-0.338863	-0.212537	4.99216
-0.315952	-0.245305	4.98911
-0.289884	-0.275622	4.98556
-0.260919	-0.303185	4.98151
-0.229348	-0.327719	4.97697
-0.195485	-0.348978	4.97193
-0.159668	-0.366751	4.96639
-0.122257	-0.380859	4.96035
-0.0836236	-0.391161	4.95382
-0.0441549	-0.397555	4.94679
-0.00424499	-0.399977	4.93927
0.0357073	-0.398403	4.93125
0.0753029	-0.392848	4.92274
0.114146	-0.383368	4.91374
0.151849	-0.370057	4.90425
0.188034	-0.353048	4.89427
0.222341	-0.332513	4.88379
0.254426	-0.308654	4.87283
0.283969	-0.281712	4.86138
0.310674	-0.251955	4.84945
0.334276	-0.219681	4.83703
0.354537	-0.185211	4.82413
0.371256	-0.148891	4.81074
0.384266	-0.111084	4.79687
0.393436	-0.0721662	4.78253
0.398675	-0.0325276	4.7677
0.399931	0.00743597	4.7524
0.397191	0.0473253	4.73663
0.390482	0.0867417	4.72038
0.379871	0.125292	4.70365
0.365465	0.162589	4.68646
0.347407	0.198263	4.6688
0.325879	0.231955	4.65067
0.301094	0.26333	4.63208
0.2733	0.292074	4.61302
0.242776	0.317899	4.5935
0.209826	0.340548	4.57353
0.17478	0.359794	4.55309
0.137987	0.375446	4.5322
0.099816	0.387346	4.51086
0.0606473	0.395376	4.48907
0.0208726	0.399455	4.46682
-0.0191106	0.399543	4.44413
-0.0589029	0.395639	4.421
-0.0981066	0.387782	4.39742
-0.13633	0.376051	4.37341
-0.173191	0.360562	4.34895
-0.208322	0.34147	4.32407
-0.241372	0.318967	4.29874
-0.272009	0.293276	4.27299
-0.299929	0.264655	4.24682
